iso3,year,risk.factor,measure,unit,sex,age,best,lo,hi
USA,2021,alcohol,inc,num,m,15+,1148,579,1908
USA,2021,smoking,inc,num,a,15+,771,229,1636
USA,2021,smoking,inc,num,f,15+,261,90,521
USA,2021,smoking,inc,num,m,15+,446,155,888
USA,2021,undernutrition,inc,num,a,a,451,383,524
UZB,2021,hiv,inc,num,a,a,667,193,1430
UZB,2021,diabetes,inc,num,a,18+,1070,293,2340
UZB,2021,diabetes,inc,num,f,18+,495,138,1075
UZB,2021,diabetes,inc,num,m,18+,569,148,1267
UZB,2021,alcohol,inc,num,a,15+,2552,712,5544
UZB,2021,alcohol,inc,num,f,15+,455,138,958
UZB,2021,alcohol,inc,num,m,15+,2117,714,4270
UZB,2021,smoking,inc,num,a,15+,1206,214,3037
UZB,2021,smoking,inc,num,f,15+,50,11,117
UZB,2021,smoking,inc,num,m,15+,1173,286,2673
UZB,2021,undernutrition,inc,num,a,a,1084,730,1507
VCT,2021,hiv,inc,num,a,a,,,
VCT,2021,diabetes,inc,num,a,18+,0,0,0
VCT,2021,diabetes,inc,num,f,18+,0,0,0
VCT,2021,diabetes,inc,num,m,18+,0,0,0
VCT,2021,alcohol,inc,num,a,15+,0,0,1
VCT,2021,alcohol,inc,num,f,15+,0,0,0
VCT,2021,alcohol,inc,num,m,15+,1,0,1
VCT,2021,smoking,inc,num,a,15+,,,
VCT,2021,smoking,inc,num,f,15+,,,
VCT,2021,smoking,inc,num,m,15+,,,
VCT,2021,undernutrition,inc,num,a,a,0,0,1
VEN,2021,hiv,inc,num,a,a,1015,328,2083
VEN,2021,diabetes,inc,num,a,18+,580,179,1211
VEN,2021,diabetes,inc,num,f,18+,195,63,402
VEN,2021,diabetes,inc,num,m,18+,387,124,796
VEN,2021,alcohol,inc,num,a,15+,1756,566,3606
VEN,2021,alcohol,inc,num,f,15+,368,138,710
VEN,2021,alcohol,inc,num,m,15+,1533,623,2846
VEN,2021,smoking,inc,num,a,15+,,,
VEN,2021,smoking,inc,num,f,15+,,,
VEN,2021,smoking,inc,num,m,15+,,,
VEN,2021,undernutrition,inc,num,a,a,5035,3736,6525
VNM,2021,hiv,inc,num,a,a,7672,2189,16531
VNM,2021,diabetes,inc,num,a,18+,3940,1048,8709
VNM,2021,diabetes,inc,num,f,18+,1118,280,2526
VNM,2021,diabetes,inc,num,m,18+,2847,663,6593
VNM,2021,alcohol,inc,num,a,15+,16912,4727,36720
VNM,2021,alcohol,inc,num,f,15+,1223,346,2645
VNM,2021,alcohol,inc,num,m,15+,19518,6151,40463
VNM,2021,smoking,inc,num,a,15+,17625,3726,42113
VNM,2021,smoking,inc,num,f,15+,280,60,666
VNM,2021,smoking,inc,num,m,15+,21347,5646,47295
VNM,2021,undernutrition,inc,num,a,a,21507,13892,30760
VUT,2021,hiv,inc,num,a,a,,,
VUT,2021,diabetes,inc,num,a,18+,7,1,17
VUT,2021,diabetes,inc,num,f,18+,3,0,7
VUT,2021,diabetes,inc,num,m,18+,3,0,8
VUT,2021,alcohol,inc,num,a,15+,11,2,26
VUT,2021,alcohol,inc,num,f,15+,1,0,4
VUT,2021,alcohol,inc,num,m,15+,9,2,18
VUT,2021,smoking,inc,num,a,15+,9,1,25
VUT,2021,smoking,inc,num,f,15+,0,0,1
VUT,2021,smoking,inc,num,m,15+,8,2,19
VUT,2021,undernutrition,inc,num,a,a,17,12,23
WSM,2021,hiv,inc,num,a,a,,,
WSM,2021,diabetes,inc,num,a,18+,1,0,2
WSM,2021,diabetes,inc,num,f,18+,0,0,1
WSM,2021,diabetes,inc,num,m,18+,0,0,0
WSM,2021,alcohol,inc,num,a,15+,1,0,3
WSM,2021,alcohol,inc,num,f,15+,0,0,0
WSM,2021,alcohol,inc,num,m,15+,0,0,1
WSM,2021,smoking,inc,num,a,15+,1,0,3
WSM,2021,smoking,inc,num,f,15+,0,0,1
WSM,2021,smoking,inc,num,m,15+,0,0,1
WSM,2021,undernutrition,inc,num,a,a,1,1,1
YEM,2021,hiv,inc,num,a,a,93,29,193
YEM,2021,diabetes,inc,num,a,18+,804,202,1812
YEM,2021,diabetes,inc,num,f,18+,325,95,693
YEM,2021,diabetes,inc,num,m,18+,483,148,1014
YEM,2021,alcohol,inc,num,a,15+,139,29,331
YEM,2021,alcohol,inc,num,f,15+,15,5,31
YEM,2021,alcohol,inc,num,m,15+,113,38,227
YEM,2021,smoking,inc,num,a,15+,1281,198,3355
YEM,2021,smoking,inc,num,f,15+,245,64,544
YEM,2021,smoking,inc,num,m,15+,1051,312,2232
YEM,2021,undernutrition,inc,num,a,a,7721,6647,8875
ZAF,2021,hiv,inc,num,a,a,145459,68593,250725
ZAF,2021,diabetes,inc,num,a,18+,9082,1422,23695
ZAF,2021,diabetes,inc,num,f,18+,3964,563,10612
ZAF,2021,diabetes,inc,num,m,18+,4700,579,13042
ZAF,2021,alcohol,inc,num,a,15+,23617,3970,60425
ZAF,2021,alcohol,inc,num,f,15+,2701,422,7051
ZAF,2021,alcohol,inc,num,m,15+,22487,3973,56721
ZAF,2021,smoking,inc,num,a,15+,17425,1990,49225
ZAF,2021,smoking,inc,num,f,15+,2393,285,6694
ZAF,2021,smoking,inc,num,m,15+,16224,2170,44108
ZAF,2021,undernutrition,inc,num,a,a,37710,25522,52240
ZMB,2021,hiv,inc,num,a,a,31432,15635,52651
ZMB,2021,diabetes,inc,num,a,18+,1937,269,5216
ZMB,2021,diabetes,inc,num,f,18+,735,136,1827
ZMB,2021,diabetes,inc,num,m,18+,1192,203,3039
ZMB,2021,alcohol,inc,num,a,15+,6833,1070,17824
ZMB,2021,alcohol,inc,num,f,15+,617,139,1446
ZMB,2021,alcohol,inc,num,m,15+,6955,1822,15462
ZMB,2021,smoking,inc,num,a,15+,4180,351,12628
ZMB,2021,smoking,inc,num,f,15+,356,57,924
ZMB,2021,smoking,inc,num,m,15+,4383,803,10941
ZMB,2021,undernutrition,inc,num,a,a,,,
ZWE,2021,hiv,inc,num,a,a,17326,9779,26994
ZWE,2021,diabetes,inc,num,a,18+,1023,187,2555
ZWE,2021,diabetes,inc,num,f,18+,454,111,1034
ZWE,2021,diabetes,inc,num,m,18+,543,106,1328
ZWE,2021,alcohol,inc,num,a,15+,3840,840,9075
ZWE,2021,alcohol,inc,num,f,15+,552,167,1164
ZWE,2021,alcohol,inc,num,m,15+,3500,1180,7057
ZWE,2021,smoking,inc,num,a,15+,1721,201,4837
ZWE,2021,smoking,inc,num,f,15+,63,13,151
ZWE,2021,smoking,inc,num,m,15+,1794,409,4183
ZWE,2021,undernutrition,inc,num,a,a,,,
