country,year,iso2,iso3,iso.numeric,g.whoregion,bmu,bmu.mdr,hcf.rur.hosp,hcf.rur.hcent,hcf.rur.hpost,hcf.urb.hosp,hcf.urb.hcent,hcf.urb.hpost,hcf.tot,hcf.ntp.tx,hcf.phc,free.dx,cxr.scrn,tx.sprv.tot,tx.sprv.hcw,tx.sprv.cm,tx.sprv.fam,hcf.rur,hcf.urb,lab.sm.f,lab.sm.eqa.f,lab.sm.eqa.fail,lab.sm.eqa.pass,lab.sm.p,lab.sm.eqa.p,lab.cul.f,lab.sm.led,lab.cul.eqa.f,lab.cul.eqa.fail,lab.cul.eqa.pass,lab.cul.p,lab.cul.eqa.p,lab.dst.f,lab.dst.eqa.f,lab.dst.eqa.fail,lab.dst.eqa.pass,lab.dst.p,lab.dst.eqa.p,dx.test.sites,smear,smear.eqa,smear.eqa.pass,xpert,xpert.eqa,culture,culture.eqa.pass,dst,dst.eqa.pass,sldst,sldst.eqa.pass,lpa,lpa.eqa.pass,sllpa,sllpa.eqa.pass,infection.tests.used,m.wrd.tests.performed,m.wrd.tests.positive,m.wrd,m.wrd.eqa.pass,m.inh,m.fq,dst.naat.pza,lpa.fl,lpa.fl.eqa.pass,lpa.sl,lpa.sl.eqa.pass,dst.rif,dst.rif.eqa.pass,dst.inh,dst.inh.eqa.pass,dst.pza,dst.pza.eqa.pass,dst.moxlev,dst.moxlev.eqa.pass,dst.bdq,dst.bdq.eqa.pass,dst.lzd,dst.lzd.eqa.pass,iso15189.accredited,qms.pending,lmis,m.wrd.etrans,c.lab.sm.100k,c.lab.cul.5m,c.lab.dst.5m,lab.lpa.f,lab.lpa.eqa.f,lab.lpa.eqa.pass,lab.lpa.p,lab.lpa.eqa.p,c.lab.lpa.5m,lab.xpert,lab.xpert.eqa,lab.xpert.p,xpert.cart,sldst.avail.incntry,sldst.avail.outcntry,sldst.avail,non.ntp.collab.priv,non.ntp.collab.pub,collab.private.lab,collab.public.lab,lab.stkout.cntr,lab.stkout.periph,nrl,nrl.srl.link,nrl.qms,qms,nrl.iso15189,xpert.etrans,dst.in.guide,dst.impl,lc.rst.in.guide,lc.rst.impl,lc.dst.in.guide,lc.dst.impl,rst.in.guide,rst.impl,lpa.in.guide,lpa.impl,sp.case.dfn.in.guide,sp.case.dfn.impl,dx.alg.tbhiv.in.guide,dx.alg.tbhiv.impl,xpert.in.guide,xpert.impl,xpert.in.guide.TBHIV,xpert.in.guide.MDR,xpert.in.guide.tb,xpert.in.guide.children,xpert.in.guide.eptb,xpert.in.guide.drtb,wrd.initial.test,universal.dst,free.dx.followup,lf.urine.lam,staff.needed,staff.avail,staff.trained,tb.curic.dr,tb.curic.nurse,tb.curic.labtech,free.fld.ntp,fld.stkout.cntr,sld.stkout.cntr,fld.stkout.periph,sld.stkout.periph,r.rgmn.new.initcont,fdc.pcnt,paed.form,fld.priv.pharm,fld.no.presc,ntp.ind.data,ntp.rdbms,brdn.surveil,brdn.surveil.rcnt,brdn.surveil.nxt,brdn.crc,brdn.crc.rcnt,brdn.crc.nxt,brdn.disease,brdn.disease.rcnt,brdn.disease.nxt,brdn.infect,brdn.infect.rcnt,brdn.infect.nxt,brdn.mort,brdn.mort.rcnt,brdn.mort.nxt,brdn.vitalreg,brdn.vitalreg.rcnt,brdn.vitalreg.nxt,cdr.cntryest,tbhiv.surveil,tbhiv.surv.prev,tbhiv.surv.yr,tbhiv.surv.cil,tbhiv.surv.ciu,tbhiv.sentin.prev,tbhiv.sentin.yr,tbhiv.sentin.cil,tbhiv.sentin.ciu,mgt.drtb.guide,mgt.drtb.guide.yr,mgt.drtb.trmat,mgt.drtb.trmat.yr,mgt.drtb.trcond,mgt.drtb.trcond.yr,mdr.tx.rgmn,qa.kanamycin,qa.capreomycin,qa.ofloxacin,qa.levofloxacin,qa.moxifloxacin,qa.eth.prothionamide,qa.cyclos.terizidone,qa.aminosalicylic,qa.clofazimine,qa.linezolid,qa.amoxy.clavulanate,qa.thioacetazone,qa.clarithromycin,qa.imipenem,eol.care,mdrxdr.fail.morphine,drtb.surveil,drtb.surv.new.prev,drtb.surv.new.yr,drtb.surv.new.cil,drtb.surv.new.ciu,drtb.surv.ret.prev,drtb.surv.ret.yr,drtb.surv.ret.cil,drtb.surv.ret.ciu,fldst.all,fldst.new,fldst.ret,fldst.fail,fldst.chron,fldst.mdrct,vcnt.mo.prct,vcnt.nurse.prct,vcnt.asst.prct,vcnt.labtech.prct,train.yr.mo.prct,train.yr.nurse.prct,train.yr.asst.prct,train.yr.labtech.prct,train.mo.prct,train.nurse.prct,train.asst.prct,train.labtech.prct,screen.data.available,newinc.con,newinc.con.screen,rev.newinc,rev.newinc.con,rev.newinc.con.screen,prevtx.data.available,newinc.con04.prevtx,ptsurvey.newinc,ptsurvey.newinc.con04.prevtx,prevtx.5plus.data.available,newinc.con5plus.prevtx,ptsurvey.newinc.5plus,ptsurvey.newinc.con5plus.prevtx,newinc.con.prevtx,ptsurvey.newinc.con.prevtx,prevtx.short.data.available,tpt.short.regimens.used,tpt.1hp,tpt.3hp,tpt.3hr,tpt.4r,prevtx.short.rifamycin,prevtx.cmplt.data.available,newinc.con.prevtx.cmplt,spct.screen.chld,spct.screen.all,ct.tbcases.chld,ct.tbcases.all,ct.ipt.chld,ct.ipt.all,bc.screen.chld,bc.screen.all,ct.drtbcases.chld,ct.drtbcases.all,ct.chld,ct.all,ct.labconf.tbcases.chld,ct.labconf.tbcases.all,ct.prevtx.cmplt.chld,ct.prevtx.cmplt.all,newinc.con04,newinc.con04.screen,newrel.diabtest,newrel.indigenous,newrel.prisoners,newrel.migrants,newrel.homeless,newrel.alcohol,newrel.drug,newrel.covid,newrel.m1014,newrel.m1519,newrel.f1014,newrel.f1519,free.food.sup,screen.immig,immig.tx.policy,hss.hr.plan,hss.hr.plan.align,hss.dev.plan,hss.dev.plan.align,hss.povrdn,hss.povrdn.align,hss.exp.fw,hss.exp.fw.align,hss.swap,hss.swap.align,hss.tobacco,hss.tobacco.align,ic.assess,ic.assess.yr,ic.plan,hcw.tb.infected,hcw.tot,hcw.ic.train,thosp.ic.person,thosp.ic.asmnt,thosp.ic.train,thosp.tot,phcf.pal,phcf.tot,caseb.err.nat,digital.adherence.support,refsrc.recorded,txloc.recorded,bmu.refsrc.txloc.data,pub.tot,pub.collab,pub.sspct.ref,pub.new.dx,pub.new.tx,priv.tot,priv.collab,priv.sspct.ref,priv.new.dx,priv.new.tx,mdr.tx.nonntp,istc.promote.nonntp,istc.endorsed,acsm.nonntp.involved,kap.tb.study,kap.baseline,kap.design.acsm,dissem.charter,train.charter,bmu.community.impl,community.data.available,bmu.ref.data,notified.ref,notified.ref.community,bmu.rxsupport.data,bmu.rxsupport.data.coh,rxsupport.community.coh,rxsupport.community.succ,exp.res,pulm.spec.available,newrel.pulm.spec,newrel.pulm.mbovis,ep.spec.available,newrel.ep.labconf,newrel.ep.spec,newrel.ep.mbovis
Azerbaijan,2017,AZ,AZE,31,EUR,68,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,67,33,,10,10,7,,3,3,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,319,,,60,2247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,43,210,,,,,,,,,,,,,,,,,,,,,,,7,0,,,,,,,,,,,,,,,
Azerbaijan,2018,AZ,AZE,31,EUR,68,,,,,,,,,,,,,,15,0,0,,,,,,,,,,,,,,,,,,,,,,,55,27,,11,11,7,,3,3,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,,,,,,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,254,,,,,,,4799,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,42,211,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,
Azerbaijan,2019,AZ,AZE,31,EUR,68,,,,,,,,,,,,,,15,0,0,,,,,,,,,,,,,,,,,,,,,,,55,35,,11,11,7,,3,3,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,,,,,,,,0,0,0,0,,85,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,6641,6641,,,,60,434,,,,,,,6100,,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,42,210,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,
Azerbaijan,2020,AZ,AZE,31,EUR,,,,,,,,,,,,,,,15,0,16,,,,,,,,,,,,,,,,,,,,,,38,38,,20,,,7,7,,,,,,,,,,,,16,16,,,,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,4894,4894,,,,60,291,,,,,,,4405,,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2021,AZ,AZE,31,EUR,,,,,,,,,,,,,,,15,16,0,,,,,,,,,,,,,,,,,,,,,,23,23,,,,,7,,,,,,,,,,176,117436,4573,16,,2,2,2,,,,,,,,,,,2,,2,,2,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,4846,4846,,,,60,383,,,,,,,4295,,,1,,1,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azerbaijan,1998,AZ,AZE,31,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azerbaijan,1996,AZ,AZE,31,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azerbaijan,1999,AZ,AZE,31,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azerbaijan,1997,AZ,AZE,31,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azerbaijan,2000,AZ,AZE,31,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,2001,BI,BDI,108,AFR,450,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,2002,BI,BDI,108,AFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,2003,BI,BDI,108,AFR,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,2004,BI,BDI,108,AFR,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,2005,BI,BDI,108,AFR,5,,,,,,,,,,,10,,,,,,,,98,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,2006,BI,BDI,108,AFR,298,,,,,,,,,,,,,,,,,,,137,137,62,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.7,0,,,,,,,,,,,,,,,,,,0,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,0,0,0,0,,,,,,1,,0,,,,,,17,,2010,0,,,0,,,0,,,,0,,,,,,,,,1,2007,1,2007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,,,8,8,8,,1,0,,,,,,,,,,,,,,,,,,,,,,,
Burundi,2007,BI,BDI,108,AFR,305,,,,,,,,620,305,1,10,,1,31,33,33,centre de santé,centre de santé,168,143,3,,,,1,,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,0.6,0,,,,,,,,,,,,,0,4,6,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,0,0,0,0,,,0,,,1,0,1,2007,2008,,,,17,,2010,0,,,0,,,0,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,1,1,1,1,1,1,0,0,1,1,,,,,,,,,,,,,0,660,,,,,,52,46,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,
Burundi,2008,BI,BDI,108,AFR,305,,1,1,0,1,1,0,602,303,1,10,,6865,15,15,0,,,168,151,17,,168,168,1,,0,0,,1,1,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.6,0,,,,,,,,,,,,,0,46,122,,,1,1,1,,,,,,,,,,0,0,1,1,0,0,1,1,0,0,,,,,,,,,,,,,610,305,305,1,1,1,1,0,0,0,0,,,1,0,0,1,0,1,2008,2009,0,,,0,,,0,,,0,,,1,2008,2019,44,0,,,,,,,,,21,2008,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6865,0,3610,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,120,0,,1,1,1,1,1,1,1,1,0,,,,,0,0,0,0,0,0,0,0,0,,,1,1,305,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,,,1,1,,,,,,,,,,,,,,,,,
Burundi,2009,BI,BDI,108,AFR,303,,1,1,1,1,1,1,602,303,1,10,,4212,15,16,0,,,166,165,,160,168,168,1,,0,,0,1,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,0.6,0,0,0,0,,,0,,,,,0,0,0,57,109,,,0,0,1,,,,,,0,0,0,0,,,,,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,39,1,1,0,40,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,21,2001,1,2005,1,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,100,100,82,100,100,100,82,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,12,,120,,,,,,,,,,,,,,,,0,5863,1,0,0,0,0,0,0,,,1,1,17,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,1,1,,,,,,,,,,,,,,,,,
Burundi,2010,BI,BDI,108,AFR,17,1,1,1,1,1,1,1,305,305,1,10,0,7719,15,15,15,,,167,167,,108,166,166,1,,0,,0,1,1,1,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.5,0.5,0,0,0,0,0,0,,,,,0,1,24,48,119,,,1,1,1,,,,,,0,0,0,0,,,,,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,100,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,21,2011,1,2005,1,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,25,,120,,,,,,,,,,,,,0,,0,0,5680,1,0,0,0,0,24,167,40,,1,1,17,,0,,0,,,0,,0,,,,,0,0,,,1,1,,,,,,,,,,,,,,,,,
Burundi,2011,BI,BDI,108,AFR,,,,,,,,,,,,10,,,,,,,,169,169,,169,168,168,1,15,1,,0,1,1,0,0,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.5,0,0,0,,0,0,0,0,0,0,,0,1,24,0,0,,,,,1,,,,,,0,0,0,0,,,,,0,0,,,1,1,0,0,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,42,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,2012,BI,BDI,108,AFR,,,,,,,,,,,,10,,,,,,,,170,170,,170,,,1,16,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,0.5,0,0,0,,,,0,0,0,,,0,1,24,,,0,0,,,1,1,,,,,0,,0,,,,,,0,,,,1,,,,0,0,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,42,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,2013,BI,BDI,108,AFR,,,,,,,,,,,,10,,,,,,,,170,170,,148,,,1,15,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,0.5,0.5,0,0,,,,0,1,0,,74,1,1,25,,,0,0,,,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,2014,BI,BDI,108,AFR,17,,,,,,,,,,,,,,,,,,,170,170,,148,,,1,15,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,0.5,0.5,0,0,,,,0,1,0,,,1,1,25,,,0,0,,,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,0,,,,,0,,0,,,,,,,,,,,17,7309,796,17,,1335,1320,,,,,,,,
Burundi,2015,BI,BDI,108,AFR,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,169,,1,1,1,,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,0,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,169,1,169,4260,514,169,7309,796,758,,,,,,,,
